case_id,start_time,end_time,claim_value,product_group,Activity,Resource,role
1031,2020-06-02T03:36:00,2020-06-02T03:36:00,8037.85, Motor, Approve Assessment,Jaylen Gardner,Operations Manager
1031,2020-06-02T08:01:00,2020-06-02T17:17:00,8037.85, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1031,2020-06-08T13:25:00,2020-06-08T13:26:00,8037.85, Motor, Approve Claim Settlement,Mitchell Mckay,Product Manager
1031,2020-06-12T19:06:00,2020-06-12T19:06:00,8037.85, Motor, Execute Claim Settlement,Arturo Horton,Claims Administrator
1146,2020-06-16T07:19:00,2020-06-16T07:56:00,6443.99, Motor, Register Claim,Jaylen Gardner,Claims Administrator
1146,2020-06-16T13:23:00,2020-06-16T13:33:00,6443.99, Motor, Quick Assessment,Emilee Dorsey,Claims Officer
1146,2020-06-21T16:36:00,2020-06-21T16:57:00,6443.99, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1146,2020-06-22T07:27:00,2020-06-22T07:27:00,6443.99, Motor, Approve Assessment,Nathanial Oliver,Operations Manager
1146,2020-06-22T13:19:00,2020-06-22T19:24:00,6443.99, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1146,2020-06-28T05:37:00,2020-06-28T05:38:00,6443.99, Motor, Approve Claim Settlement,Bailee Barr,Product Manager
1146,2020-06-28T16:50:00,2020-06-28T16:50:00,6443.99, Motor, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
115,2020-01-14T17:40:00,2020-01-14T18:16:00,5835.95, Business, Register Claim,Aria Bonilla,Claims Administrator
115,2020-01-14T22:17:00,2020-01-14T22:28:00,5835.95, Business, Quick Assessment,Jaylen Gardner,Claims Officer
115,2020-01-17T00:33:00,2020-01-17T00:41:00,5835.95, Business, Finalize Assessment,Karter Chapman,Claims Officer
115,2020-01-18T02:50:00,2020-01-18T02:50:00,5835.95, Business, Approve Assessment,Dallas Melendez,Operations Manager
115,2020-01-18T06:31:00,2020-01-18T17:11:00,5835.95, Business, Prepare Claim Settlement,Alyvia Berger,Operations Manager
115,2020-01-23T06:40:00,2020-01-23T06:41:00,5835.95, Business, Approve Claim Settlement,Jaylen Gardner,Product Manager
115,2020-01-24T06:59:00,2020-01-24T06:59:00,5835.95, Business, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1177,2020-06-20T02:33:00,2020-06-20T03:29:00,5991.18, Property, Register Claim,Lexi Larsen,Claims Administrator
1177,2020-06-20T06:16:00,2020-06-20T06:28:00,5991.18, Property, Quick Assessment,Bailee Barr,Claims Officer
1177,2020-06-24T16:11:00,2020-06-24T16:45:00,5991.18, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1177,2020-06-25T08:41:00,2020-06-25T08:41:00,5991.18, Property, Approve Assessment,Matilda Escobar,Operations Manager
1177,2020-06-25T13:59:00,2020-06-25T22:52:00,5991.18, Property, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1177,2020-06-29T18:25:00,2020-06-29T18:26:00,5991.18, Property, Approve Claim Settlement,Matilda Escobar,Product Manager
1177,2020-07-03T11:35:00,2020-07-03T11:35:00,5991.18, Property, Execute Claim Settlement,Arturo Horton,Claims Administrator
123,2020-01-16T16:19:00,2020-01-16T16:24:00,577.42, Motor, Register Claim,Matilda Escobar,Claims Administrator
123,2020-01-16T23:08:00,2020-01-16T23:18:00,577.42, Motor, Quick Assessment,Emilee Dorsey,Claims Officer
123,2020-01-17T00:08:00,2020-01-17T00:28:00,577.42, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
123,2020-01-19T06:10:00,2020-01-19T06:10:00,577.42, Motor, Approve Assessment,Aria Bonilla,Operations Manager
123,2020-01-19T17:20:00,2020-01-19T23:39:00,577.42, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
123,2020-01-25T06:32:00,2020-01-25T06:33:00,577.42, Motor, Approve Claim Settlement,Rachael Tanner,Product Manager
123,2020-01-26T12:52:00,2020-01-26T12:52:00,577.42, Motor, Execute Claim Settlement,Arturo Horton,Claims Administrator
132,2020-01-17T08:31:00,2020-01-17T09:23:00,186.05, Motor, Register Claim,Nathanial Oliver,Claims Administrator
132,2020-01-17T10:02:00,2020-01-17T10:11:00,186.05, Motor, Quick Assessment,Roland Salazar,Claims Officer
132,2020-01-19T19:32:00,2020-01-19T19:52:00,186.05, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
132,2020-01-21T00:41:00,2020-01-21T00:41:00,186.05, Motor, Approve Assessment,Aria Bonilla,Operations Manager
132,2020-01-22T09:19:00,2020-01-22T21:21:00,186.05, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
132,2020-01-26T13:06:00,2020-01-26T13:07:00,186.05, Motor, Approve Claim Settlement,Lexi Larsen,Product Manager
132,2020-01-27T07:45:00,2020-01-27T07:45:00,186.05, Motor, Execute Claim Settlement,Arturo Horton,Claims Administrator
135,2020-01-17T23:44:00,2020-01-18T00:28:00,5083.33, Motor, Register Claim,Roland Salazar,Claims Administrator
135,2020-01-18T00:38:00,2020-01-18T00:48:00,5083.33, Motor, Quick Assessment,Bailee Barr,Claims Officer
135,2020-01-19T22:00:00,2020-01-19T22:13:00,5083.33, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
135,2020-01-21T08:21:00,2020-01-21T08:21:00,5083.33, Motor, Approve Assessment,Aria Bonilla,Operations Manager
135,2020-01-21T18:58:00,2020-01-22T01:32:00,5083.33, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
135,2020-01-24T04:27:00,2020-01-24T04:28:00,5083.33, Motor, Approve Claim Settlement,Jaylen Gardner,Product Manager
135,2020-01-25T10:33:00,2020-01-25T10:33:00,5083.33, Motor, Execute Claim Settlement,Arturo Horton,Claims Administrator
138,2020-01-18T05:14:00,2020-01-18T06:04:00,1908.88, Health, Register Claim,Nathanial Oliver,Claims Administrator
138,2020-01-18T13:38:00,2020-01-18T13:47:00,1908.88, Health, Quick Assessment,Aria Bonilla,Claims Officer
138,2020-01-19T22:13:00,2020-01-19T22:34:00,1908.88, Health, Finalize Assessment,Rayna Jackson,Claims Officer
138,2020-01-21T17:23:00,2020-01-21T17:23:00,1908.88, Health, Approve Assessment,Aria Bonilla,Operations Manager
138,2020-01-21T19:14:00,2020-01-22T03:46:00,1908.88, Health, Prepare Claim Settlement,Rayna Jackson,Operations Manager
138,2020-01-24T17:39:00,2020-01-24T17:40:00,1908.88, Health, Approve Claim Settlement,Lexi Larsen,Product Manager
138,2020-01-27T08:17:00,2020-01-27T08:17:00,1908.88, Health, Execute Claim Settlement,Arturo Horton,Claims Administrator
140,2020-01-18T11:22:00,2020-01-18T11:36:00,12421.16, Property, Register Claim,Jaslene Bean,Claims Administrator
140,2020-01-18T17:54:00,2020-01-18T18:00:00,12421.16, Property, Quick Assessment,Matilda Escobar,Claims Officer
140,2020-01-21T23:26:00,2020-01-21T23:52:00,12421.16, Property, Finalize Assessment,Karter Chapman,Claims Officer
140,2020-01-23T08:42:00,2020-01-23T08:42:00,12421.16, Property, Approve Assessment,Morgan Roach,Operations Manager
140,2020-01-23T12:05:00,2020-01-23T18:58:00,12421.16, Property, Prepare Claim Settlement,Alyvia Berger,Operations Manager
140,2020-01-27T14:47:00,2020-01-27T14:48:00,12421.16, Property, Approve Claim Settlement,Lexi Larsen,Product Manager
140,2020-01-28T06:01:00,2020-01-28T06:01:00,12421.16, Property, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1476,2020-07-31T06:04:00,2020-07-31T06:51:00,4839.94, Health, Register Claim,Roland Salazar,Claims Administrator
1476,2020-07-31T10:40:00,2020-07-31T10:52:00,4839.94, Health, Quick Assessment,Hugh Collins,Claims Officer
1476,2020-08-02T03:15:00,2020-08-02T03:45:00,4839.94, Health, Finalize Assessment,Alyvia Berger,Claims Officer
1476,2020-08-03T01:36:00,2020-08-03T01:36:00,4839.94, Health, Approve Assessment,Jaylen Gardner,Operations Manager
1476,2020-08-03T05:48:00,2020-08-03T11:47:00,4839.94, Health, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1476,2020-08-08T17:33:00,2020-08-08T17:34:00,4839.94, Health, Approve Claim Settlement,Lexi Larsen,Product Manager
1476,2020-08-12T09:12:00,2020-08-12T09:12:00,4839.94, Health, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
15,2020-01-02T18:07:00,2020-01-02T18:24:00,4707.01, Motor, Register Claim,Matilda Escobar,Claims Administrator
15,2020-01-03T00:35:00,2020-01-03T00:48:00,4707.01, Motor, Quick Assessment,Jaylen Gardner,Claims Officer
15,2020-01-03T14:02:00,2020-01-03T14:14:00,4707.01, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
15,2020-01-04T05:32:00,2020-01-04T05:32:00,4707.01, Motor, Approve Assessment,Rachael Tanner,Operations Manager
15,2020-01-04T08:18:00,2020-01-04T16:44:00,4707.01, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
15,2020-01-07T15:32:00,2020-01-07T15:33:00,4707.01, Motor, Approve Claim Settlement,Emilee Dorsey,Product Manager
15,2020-01-10T00:11:00,2020-01-10T00:11:00,4707.01, Motor, Execute Claim Settlement,Mariam Tate,Claims Administrator
1547,2020-08-11T08:08:00,2020-08-11T08:39:00,5509.84, Motor, Register Claim,Roland Salazar,Claims Administrator
1547,2020-08-11T10:25:00,2020-08-11T10:35:00,5509.84, Motor, Quick Assessment,Roland Salazar,Claims Officer
1547,2020-08-14T11:43:00,2020-08-14T12:10:00,5509.84, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
1547,2020-08-15T03:32:00,2020-08-15T03:32:00,5509.84, Motor, Approve Assessment,Jaslene Bean,Operations Manager
1547,2020-08-15T21:26:00,2020-08-16T11:18:00,5509.84, Motor, Prepare Claim Settlement,Karter Chapman,Operations Manager
1547,2020-08-21T23:31:00,2020-08-21T23:32:00,5509.84, Motor, Approve Claim Settlement,Nathanial Oliver,Product Manager
1547,2020-08-23T14:05:00,2020-08-23T14:05:00,5509.84, Motor, Execute Claim Settlement,Arturo Horton,Claims Administrator
1682,2020-08-30T11:34:00,2020-08-30T11:41:00,18383.55, Motor, Register Claim,Mitchell Mckay,Claims Administrator
1682,2020-08-30T16:34:00,2020-08-30T16:43:00,18383.55, Motor, Quick Assessment,Hugh Collins,Claims Officer
1682,2020-09-04T00:40:00,2020-09-04T01:00:00,18383.55, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1682,2020-09-05T15:40:00,2020-09-05T15:40:00,18383.55, Motor, Approve Assessment,Roland Salazar,Operations Manager
1682,2020-09-06T00:10:00,2020-09-06T08:41:00,18383.55, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1682,2020-09-10T17:54:00,2020-09-10T17:55:00,18383.55, Motor, Approve Claim Settlement,Lexi Larsen,Product Manager
1682,2020-09-11T19:08:00,2020-09-11T19:08:00,18383.55, Motor, Execute Claim Settlement,Mariam Tate,Claims Administrator
179,2020-01-24T16:54:00,2020-01-24T17:35:00,468.5, Motor, Register Claim,Bailee Barr,Claims Administrator
179,2020-01-24T18:46:00,2020-01-24T18:54:00,468.5, Motor, Quick Assessment,Jaylen Gardner,Claims Officer
179,2020-01-26T03:29:00,2020-01-26T03:56:00,468.5, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
179,2020-01-27T19:16:00,2020-01-27T19:16:00,468.5, Motor, Approve Assessment,Rachael Tanner,Operations Manager
179,2020-01-29T02:37:00,2020-01-29T12:32:00,468.5, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
179,2020-02-02T14:05:00,2020-02-02T14:06:00,468.5, Motor, Approve Claim Settlement,Jaslene Bean,Product Manager
179,2020-02-03T12:01:00,2020-02-03T12:01:00,468.5, Motor, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
189,2020-01-25T07:28:00,2020-01-25T07:38:00,23858.56, Property, Register Claim,Aria Bonilla,Claims Administrator
189,2020-01-25T15:05:00,2020-01-25T15:15:00,23858.56, Property, Quick Assessment,Mitchell Mckay,Claims Officer
189,2020-01-25T16:51:00,2020-01-25T16:57:00,23858.56, Property, Finalize Assessment,Karter Chapman,Claims Officer
189,2020-01-26T05:42:00,2020-01-26T05:42:00,23858.56, Property, Approve Assessment,Bailee Barr,Operations Manager
189,2020-01-26T18:21:00,2020-01-27T00:46:00,23858.56, Property, Prepare Claim Settlement,Alyvia Berger,Operations Manager
189,2020-01-30T04:34:00,2020-01-30T04:35:00,23858.56, Property, Approve Claim Settlement,Rachael Tanner,Product Manager
189,2020-01-31T17:29:00,2020-01-31T17:29:00,23858.56, Property, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
199,2020-01-26T05:48:00,2020-01-26T06:37:00,1629.09, Property, Register Claim,Dallas Melendez,Claims Administrator
199,2020-01-26T10:00:00,2020-01-26T10:10:00,1629.09, Property, Quick Assessment,Mitchell Mckay,Claims Officer
199,2020-01-27T06:07:00,2020-01-27T06:18:00,1629.09, Property, Finalize Assessment,Rayna Jackson,Claims Officer
199,2020-01-28T22:21:00,2020-01-28T22:21:00,1629.09, Property, Approve Assessment,Lexi Larsen,Operations Manager
199,2020-01-29T02:13:00,2020-01-29T15:58:00,1629.09, Property, Prepare Claim Settlement,Rayna Jackson,Operations Manager
199,2020-02-04T15:10:00,2020-02-04T15:11:00,1629.09, Property, Approve Claim Settlement,Morgan Roach,Product Manager
199,2020-02-05T12:11:00,2020-02-05T12:11:00,1629.09, Property, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
227,2020-01-30T02:47:00,2020-01-30T03:04:00,5308.53, Property, Register Claim,Roland Salazar,Claims Administrator
227,2020-01-30T08:31:00,2020-01-30T08:41:00,5308.53, Property, Quick Assessment,Jaylen Gardner,Claims Officer
227,2020-01-31T05:01:00,2020-01-31T05:34:00,5308.53, Property, Finalize Assessment,Rayna Jackson,Claims Officer
227,2020-02-01T01:09:00,2020-02-01T01:09:00,5308.53, Property, Approve Assessment,Jaslene Bean,Operations Manager
227,2020-02-01T15:06:00,2020-02-01T19:32:00,5308.53, Property, Prepare Claim Settlement,Rayna Jackson,Operations Manager
227,2020-02-05T20:17:00,2020-02-05T20:18:00,5308.53, Property, Approve Claim Settlement,Jaylen Gardner,Product Manager
227,2020-02-08T01:11:00,2020-02-08T01:11:00,5308.53, Property, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
233,2020-01-31T09:09:00,2020-01-31T09:51:00,25572.91, Motor, Register Claim,Emilee Dorsey,Claims Administrator
233,2020-01-31T12:36:00,2020-01-31T12:43:00,25572.91, Motor, Quick Assessment,Roland Salazar,Claims Officer
233,2020-02-05T10:00:00,2020-02-05T10:41:00,25572.91, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
233,2020-02-06T00:49:00,2020-02-06T00:49:00,25572.91, Motor, Approve Assessment,Dallas Melendez,Operations Manager
233,2020-02-06T10:25:00,2020-02-06T21:34:00,25572.91, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
233,2020-02-10T12:05:00,2020-02-10T12:06:00,25572.91, Motor, Approve Claim Settlement,Bailee Barr,Finance Manager
233,2020-02-13T08:44:00,2020-02-13T08:44:00,25572.91, Motor, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
254,2020-02-04T20:04:00,2020-02-04T20:27:00,956.15, Health, Register Claim,Emilee Dorsey,Claims Administrator
254,2020-02-05T03:26:00,2020-02-05T03:36:00,956.15, Health, Quick Assessment,Mitchell Mckay,Claims Officer
254,2020-02-05T11:48:00,2020-02-05T12:11:00,956.15, Health, Finalize Assessment,Rayna Jackson,Claims Officer
254,2020-02-07T22:58:00,2020-02-07T22:58:00,956.15, Health, Approve Assessment,Aria Bonilla,Operations Manager
254,2020-02-08T03:52:00,2020-02-08T17:37:00,956.15, Health, Prepare Claim Settlement,Alyvia Berger,Operations Manager
254,2020-02-14T16:58:00,2020-02-14T16:59:00,956.15, Health, Approve Claim Settlement,Rachael Tanner,Product Manager
254,2020-02-16T00:14:00,2020-02-16T00:14:00,956.15, Health, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
266,2020-02-06T08:32:00,2020-02-06T09:01:00,3728.3, Motor, Register Claim,Lexi Larsen,Claims Administrator
266,2020-02-06T17:09:00,2020-02-06T17:17:00,3728.3, Motor, Quick Assessment,Mitchell Mckay,Claims Officer
266,2020-02-07T07:32:00,2020-02-07T08:08:00,3728.3, Motor, Finalize Assessment,Karter Chapman,Claims Officer
266,2020-02-08T17:19:00,2020-02-08T17:19:00,3728.3, Motor, Approve Assessment,Mitchell Mckay,Operations Manager
266,2020-02-08T21:50:00,2020-02-09T01:48:00,3728.3, Motor, Prepare Claim Settlement,Rayna Jackson,Operations Manager
266,2020-02-12T05:26:00,2020-02-12T05:27:00,3728.3, Motor, Approve Claim Settlement,Aria Bonilla,Product Manager
266,2020-02-12T18:11:00,2020-02-12T18:11:00,3728.3, Motor, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
270,2020-02-06T20:48:00,2020-02-06T20:57:00,7820.72, Health, Register Claim,Morgan Roach,Claims Administrator
270,2020-02-07T00:01:00,2020-02-07T00:12:00,7820.72, Health, Quick Assessment,Hugh Collins,Claims Officer
270,2020-02-10T02:48:00,2020-02-10T03:04:00,7820.72, Health, Finalize Assessment,Karter Chapman,Claims Officer
270,2020-02-11T11:54:00,2020-02-11T11:54:00,7820.72, Health, Approve Assessment,Lexi Larsen,Operations Manager
270,2020-02-12T01:06:00,2020-02-12T05:20:00,7820.72, Health, Prepare Claim Settlement,Karter Chapman,Operations Manager
270,2020-02-19T00:56:00,2020-02-19T00:57:00,7820.72, Health, Approve Claim Settlement,Jaylen Gardner,Product Manager
270,2020-02-20T18:18:00,2020-02-20T18:18:00,7820.72, Health, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
272,2020-02-07T02:48:00,2020-02-07T03:26:00,14411.24, Motor, Register Claim,Nathanial Oliver,Claims Administrator
272,2020-02-07T04:30:00,2020-02-07T04:41:00,14411.24, Motor, Quick Assessment,Roland Salazar,Claims Officer
272,2020-02-09T10:45:00,2020-02-09T11:08:00,14411.24, Motor, Finalize Assessment,Karter Chapman,Claims Officer
272,2020-02-10T16:09:00,2020-02-10T16:09:00,14411.24, Motor, Approve Assessment,Jaslene Bean,Operations Manager
272,2020-02-11T08:23:00,2020-02-11T17:17:00,14411.24, Motor, Prepare Claim Settlement,Rayna Jackson,Operations Manager
272,2020-02-17T07:49:00,2020-02-17T07:50:00,14411.24, Motor, Approve Claim Settlement,Mitchell Mckay,Product Manager
272,2020-02-18T04:02:00,2020-02-18T04:02:00,14411.24, Motor, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
279,2020-02-07T16:01:00,2020-02-07T16:56:00,9248.81, Health, Register Claim,Roland Salazar,Claims Administrator
279,2020-02-08T00:21:00,2020-02-08T00:28:00,9248.81, Health, Quick Assessment,Roland Salazar,Claims Officer
279,2020-02-09T16:22:00,2020-02-09T16:54:00,9248.81, Health, Finalize Assessment,Karter Chapman,Claims Officer
279,2020-02-10T21:24:00,2020-02-10T21:24:00,9248.81, Health, Approve Assessment,Rachael Tanner,Operations Manager
279,2020-02-11T01:12:00,2020-02-11T11:43:00,9248.81, Health, Prepare Claim Settlement,Alyvia Berger,Operations Manager
279,2020-02-14T00:07:00,2020-02-14T00:08:00,9248.81, Health, Approve Claim Settlement,Dallas Melendez,Product Manager
279,2020-02-15T09:36:00,2020-02-15T09:36:00,9248.81, Health, Execute Claim Settlement,Mariam Tate,Claims Administrator
280,2020-02-07T20:49:00,2020-02-07T20:58:00,923.69, Motor, Register Claim,Jaslene Bean,Claims Administrator
280,2020-02-08T02:25:00,2020-02-08T02:36:00,923.69, Motor, Quick Assessment,Rachael Tanner,Claims Officer
280,2020-02-09T22:16:00,2020-02-09T22:43:00,923.69, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
280,2020-02-11T08:07:00,2020-02-11T08:07:00,923.69, Motor, Approve Assessment,Nathanial Oliver,Operations Manager
280,2020-02-11T13:15:00,2020-02-11T21:50:00,923.69, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
280,2020-02-17T02:54:00,2020-02-17T02:55:00,923.69, Motor, Approve Claim Settlement,Roland Salazar,Product Manager
280,2020-02-17T13:49:00,2020-02-17T13:49:00,923.69, Motor, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
290,2020-02-09T07:31:00,2020-02-09T08:14:00,76.18, Health, Register Claim,Matilda Escobar,Claims Administrator
290,2020-02-09T15:59:00,2020-02-09T16:08:00,76.18, Health, Quick Assessment,Bailee Barr,Claims Officer
290,2020-02-09T19:17:00,2020-02-09T19:58:00,76.18, Health, Finalize Assessment,Alyvia Berger,Claims Officer
290,2020-02-13T11:23:00,2020-02-13T11:23:00,76.18, Health, Approve Assessment,Aria Bonilla,Operations Manager
290,2020-02-14T06:25:00,2020-02-14T20:11:00,76.18, Health, Prepare Claim Settlement,Rayna Jackson,Operations Manager
290,2020-02-19T00:33:00,2020-02-19T00:34:00,76.18, Health, Approve Claim Settlement,Nathanial Oliver,Product Manager
290,2020-02-22T09:59:00,2020-02-22T09:59:00,76.18, Health, Execute Claim Settlement,Mariam Tate,Claims Administrator
303,2020-02-11T11:02:00,2020-02-11T11:56:00,7227.39, Health, Register Claim,Mitchell Mckay,Claims Administrator
303,2020-02-11T14:20:00,2020-02-11T14:30:00,7227.39, Health, Quick Assessment,Dallas Melendez,Claims Officer
303,2020-02-14T18:59:00,2020-02-14T18:59:00,7227.39, Health, Finalize Assessment,Alyvia Berger,Claims Officer
303,2020-02-16T12:24:00,2020-02-16T12:24:00,7227.39, Health, Approve Assessment,Emilee Dorsey,Operations Manager
303,2020-02-17T01:37:00,2020-02-17T13:28:00,7227.39, Health, Prepare Claim Settlement,Alyvia Berger,Operations Manager
303,2020-02-21T15:44:00,2020-02-21T15:45:00,7227.39, Health, Approve Claim Settlement,Roland Salazar,Product Manager
303,2020-02-23T03:02:00,2020-02-23T03:02:00,7227.39, Health, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
308,2020-02-12T21:56:00,2020-02-12T22:28:00,4515.89, Motor, Register Claim,Lexi Larsen,Claims Administrator
308,2020-02-12T22:40:00,2020-02-12T22:51:00,4515.89, Motor, Quick Assessment,Nathanial Oliver,Claims Officer
308,2020-02-14T17:39:00,2020-02-14T18:06:00,4515.89, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
308,2020-02-15T11:56:00,2020-02-15T11:56:00,4515.89, Motor, Approve Assessment,Dallas Melendez,Operations Manager
308,2020-02-15T20:18:00,2020-02-16T00:36:00,4515.89, Motor, Prepare Claim Settlement,Rayna Jackson,Operations Manager
308,2020-02-19T17:46:00,2020-02-19T17:47:00,4515.89, Motor, Approve Claim Settlement,Hugh Collins,Product Manager
308,2020-02-22T09:25:00,2020-02-22T09:25:00,4515.89, Motor, Execute Claim Settlement,Mariam Tate,Claims Administrator
325,2020-02-14T18:12:00,2020-02-14T18:26:00,24741.15, Business, Register Claim,Bailee Barr,Claims Administrator
325,2020-02-15T02:16:00,2020-02-15T02:27:00,24741.15, Business, Quick Assessment,Nathanial Oliver,Claims Officer
325,2020-02-15T14:40:00,2020-02-15T14:54:00,24741.15, Business, Finalize Assessment,Karter Chapman,Claims Officer
325,2020-02-17T23:26:00,2020-02-17T23:26:00,24741.15, Business, Approve Assessment,Nathanial Oliver,Operations Manager
325,2020-02-18T17:40:00,2020-02-19T00:05:00,24741.15, Business, Prepare Claim Settlement,Rayna Jackson,Operations Manager
325,2020-02-24T07:00:00,2020-02-24T07:01:00,24741.15, Business, Approve Claim Settlement,Lexi Larsen,Product Manager
325,2020-02-25T18:25:00,2020-02-25T18:25:00,24741.15, Business, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
327,2020-02-15T00:48:00,2020-02-15T01:33:00,2924.08, Business, Register Claim,Mitchell Mckay,Claims Administrator
327,2020-02-15T07:33:00,2020-02-15T07:37:00,2924.08, Business, Quick Assessment,Lexi Larsen,Claims Officer
327,2020-02-20T12:31:00,2020-02-20T12:51:00,2924.08, Business, Finalize Assessment,Karter Chapman,Claims Officer
327,2020-02-21T06:45:00,2020-02-21T06:45:00,2924.08, Business, Approve Assessment,Rachael Tanner,Operations Manager
327,2020-02-21T08:59:00,2020-02-21T16:34:00,2924.08, Business, Prepare Claim Settlement,Rayna Jackson,Operations Manager
327,2020-02-26T03:27:00,2020-02-26T03:28:00,2924.08, Business, Approve Claim Settlement,Matilda Escobar,Product Manager
327,2020-02-26T19:40:00,2020-02-26T19:40:00,2924.08, Business, Execute Claim Settlement,Mariam Tate,Claims Administrator
