case_id,start_time,end_time,claim_value,product_group,Activity,Resource,role
1011,2020-07-09T00:58:00,2020-07-09T01:06:00,4337.97, Motor, Amend Assessment,Matilda Escobar,Claims Officer
1011,2020-08-18T17:46:00,2020-08-18T18:10:00,4337.97, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
1011,2020-08-18T19:00:00,2020-08-18T19:06:00,4337.97, Motor, Amend Assessment,Aria Bonilla,Claims Officer
1011,2020-08-22T08:21:00,2020-08-22T08:52:00,4337.97, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
1011,2020-08-23T04:08:00,2020-08-23T04:08:00,4337.97, Motor, Approve Assessment,Jaylen Gardner,Operations Manager
1011,2020-08-23T08:52:00,2020-08-23T23:25:00,4337.97, Motor, Prepare Claim Settlement,Karter Chapman,Operations Manager
1011,2020-08-30T01:27:00,2020-08-30T01:28:00,4337.97, Motor, Approve Claim Settlement,Morgan Roach,Product Manager
1011,2020-09-03T05:14:00,2020-09-03T05:14:00,4337.97, Motor, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1018,2020-05-28T22:39:00,2020-05-28T23:16:00,15122.12, Property, Register Claim,Mitchell Mckay,Claims Administrator
1018,2020-05-29T02:49:00,2020-05-29T02:55:00,15122.12, Property, Quick Assessment,Aria Bonilla,Claims Officer
1018,2020-06-03T10:21:00,2020-06-03T11:00:00,15122.12, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1018,2020-06-04T02:45:00,2020-06-04T03:07:00,15122.12, Property, Request Customer Info,Korbin Miranda,Claims Officer
1018,2020-06-07T00:08:00,2020-06-07T00:16:00,15122.12, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1018,2020-06-07T01:02:00,2020-06-07T01:11:00,15122.12, Property, Amend Assessment,Jaylen Gardner,Claims Officer
1018,2020-07-02T20:56:00,2020-07-02T21:12:00,15122.12, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1018,2020-07-03T13:04:00,2020-07-03T13:20:00,15122.12, Property, Request Customer Info,Brynn Warren,Claims Officer
1018,2020-08-08T05:44:00,2020-08-08T06:19:00,15122.12, Property, Finalize Assessment,Rayna Jackson,Claims Officer
1018,2020-08-08T23:21:00,2020-08-08T23:21:00,15122.12, Property, Approve Assessment,Dallas Melendez,Operations Manager
1018,2020-08-09T14:28:00,2020-08-10T02:32:00,15122.12, Property, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1018,2020-08-13T22:01:00,2020-08-13T22:02:00,15122.12, Property, Approve Claim Settlement,Dallas Melendez,Product Manager
1018,2020-08-17T08:07:00,2020-08-17T08:07:00,15122.12, Property, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1020,2020-05-29T00:56:00,2020-05-29T01:28:00,3992.37, Property, Register Claim,Nathanial Oliver,Claims Administrator
1020,2020-05-30T00:54:00,2020-05-30T00:59:00,3992.37, Property, Analyze Claim,Brynn Warren,Assessor
1020,2020-05-30T01:03:00,2020-05-30T01:04:00,3992.37, Property, Assess Claim,Korbin Miranda,Assessor
1020,2020-06-09T22:29:00,2020-06-09T22:49:00,3992.37, Property, Finalize Assessment,Rayna Jackson,Claims Officer
1020,2020-06-09T23:36:00,2020-06-09T23:42:00,3992.37, Property, Amend Assessment,Dallas Melendez,Claims Officer
1020,2020-07-11T01:23:00,2020-07-11T01:51:00,3992.37, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1020,2020-07-12T02:44:00,2020-07-12T02:44:00,3992.37, Property, Approve Assessment,Rachael Tanner,Operations Manager
1020,2020-07-12T15:26:00,2020-07-12T21:26:00,3992.37, Property, Prepare Claim Settlement,Rayna Jackson,Operations Manager
1020,2020-08-28T20:26:00,2020-08-28T20:27:00,3992.37, Property, Approve Claim Settlement,Lexi Larsen,Product Manager
1020,2020-08-30T08:17:00,2020-08-30T08:17:00,3992.37, Property, Execute Claim Settlement,Mariam Tate,Claims Administrator
1025,2020-05-29T12:04:00,2020-05-29T12:25:00,158.29, Property, Register Claim,Rachael Tanner,Claims Administrator
1025,2020-05-30T00:25:00,2020-05-30T00:30:00,158.29, Property, Analyze Claim,Korbin Miranda,Assessor
1025,2020-05-30T00:37:00,2020-05-30T00:39:00,158.29, Property, Assess Claim,Sonny Todd,Assessor
1025,2020-06-27T07:24:00,2020-06-27T07:52:00,158.29, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1025,2020-06-27T08:41:00,2020-06-27T08:46:00,158.29, Property, Amend Assessment,Lexi Larsen,Claims Officer
1025,2020-07-09T22:08:00,2020-07-09T22:31:00,158.29, Property, Finalize Assessment,Rayna Jackson,Claims Officer
1025,2020-07-09T23:20:00,2020-07-09T23:33:00,158.29, Property, Amend Assessment,Roland Salazar,Claims Officer
1025,2020-08-14T07:24:00,2020-08-14T07:31:00,158.29, Property, Finalize Assessment,Karter Chapman,Claims Officer
1025,2020-08-14T08:17:00,2020-08-14T08:23:00,158.29, Property, Amend Assessment,Jaslene Bean,Claims Officer
1025,2020-08-16T13:18:00,2020-08-16T13:26:00,158.29, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1025,2020-08-16T14:14:00,2020-08-16T14:24:00,158.29, Property, Amend Assessment,Roland Salazar,Claims Officer
1025,2020-09-13T07:24:00,2020-09-13T07:49:00,158.29, Property, Finalize Assessment,Rayna Jackson,Claims Officer
1033,2020-05-31T05:38:00,2020-05-31T06:05:00,19915.29, Motor, Register Claim,Dallas Melendez,Claims Administrator
1033,2020-05-31T09:16:00,2020-05-31T09:27:00,19915.29, Motor, Quick Assessment,Hugh Collins,Claims Officer
1033,2020-06-14T12:26:00,2020-06-14T12:37:00,19915.29, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
1033,2020-06-14T13:28:00,2020-06-14T13:41:00,19915.29, Motor, Amend Assessment,Nathanial Oliver,Claims Officer
1033,2020-07-28T01:37:00,2020-07-28T01:52:00,19915.29, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
1033,2020-07-28T17:07:00,2020-07-28T17:07:00,19915.29, Motor, Approve Assessment,Emilee Dorsey,Operations Manager
1033,2020-07-28T23:58:00,2020-07-29T07:29:00,19915.29, Motor, Prepare Claim Settlement,Rayna Jackson,Operations Manager
1033,2020-08-08T19:35:00,2020-08-08T19:36:00,19915.29, Motor, Approve Claim Settlement,Emilee Dorsey,Product Manager
1033,2020-08-15T15:19:00,2020-08-15T15:19:00,19915.29, Motor, Execute Claim Settlement,Arturo Horton,Claims Administrator
1042,2020-06-01T17:03:00,2020-06-01T17:37:00,755.73, Health, Register Claim,Emilee Dorsey,Claims Administrator
1042,2020-06-02T10:20:00,2020-06-02T10:28:00,755.73, Health, Analyze Claim,Sonny Todd,Assessor
1042,2020-06-02T10:33:00,2020-06-02T10:34:00,755.73, Health, Assess Claim,Brynn Warren,Assessor
1042,2020-06-05T01:52:00,2020-06-05T02:05:00,755.73, Health, Finalize Assessment,Karter Chapman,Claims Officer
1042,2020-06-05T02:55:00,2020-06-05T03:01:00,755.73, Health, Amend Assessment,Morgan Roach,Claims Officer
1042,2020-06-09T22:09:00,2020-06-09T22:29:00,755.73, Health, Finalize Assessment,Rayna Jackson,Claims Officer
1042,2020-06-09T23:27:00,2020-06-09T23:34:00,755.73, Health, Amend Assessment,Rachael Tanner,Claims Officer
1042,2020-06-14T10:43:00,2020-06-14T11:18:00,755.73, Health, Finalize Assessment,Rayna Jackson,Claims Officer
1042,2020-06-14T12:04:00,2020-06-14T12:12:00,755.73, Health, Amend Assessment,Dallas Melendez,Claims Officer
1042,2020-06-21T20:58:00,2020-06-21T21:18:00,755.73, Health, Finalize Assessment,Rayna Jackson,Claims Officer
1042,2020-06-21T22:06:00,2020-06-21T22:16:00,755.73, Health, Amend Assessment,Hugh Collins,Claims Officer
1042,2020-08-05T11:57:00,2020-08-05T12:23:00,755.73, Health, Finalize Assessment,Rayna Jackson,Claims Officer
1042,2020-08-06T08:25:00,2020-08-06T08:25:00,755.73, Health, Approve Assessment,Roland Salazar,Operations Manager
1042,2020-08-06T22:47:00,2020-08-07T12:32:00,755.73, Health, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1042,2020-08-28T02:21:00,2020-08-28T02:22:00,755.73, Health, Approve Claim Settlement,Jaylen Gardner,Product Manager
1042,2020-09-01T05:07:00,2020-09-01T05:07:00,755.73, Health, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1044,2020-06-02T04:45:00,2020-06-02T04:53:00,7372.22, Property, Register Claim,Roland Salazar,Claims Administrator
1044,2020-06-02T10:27:00,2020-06-02T10:37:00,7372.22, Property, Quick Assessment,Dallas Melendez,Claims Officer
1044,2020-07-06T08:41:00,2020-07-06T08:48:00,7372.22, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1044,2020-07-06T09:38:00,2020-07-06T09:51:00,7372.22, Property, Amend Assessment,Emilee Dorsey,Claims Officer
1044,2020-07-22T05:56:00,2020-07-22T06:08:00,7372.22, Property, Finalize Assessment,Karter Chapman,Claims Officer
1044,2020-07-24T20:26:00,2020-07-24T20:26:00,7372.22, Property, Approve Assessment,Lexi Larsen,Operations Manager
1044,2020-07-25T06:23:00,2020-07-25T18:34:00,7372.22, Property, Prepare Claim Settlement,Karter Chapman,Operations Manager
1044,2020-09-01T20:54:00,2020-09-01T20:55:00,7372.22, Property, Approve Claim Settlement,Bailee Barr,Product Manager
1044,2020-09-11T06:05:00,2020-09-11T06:05:00,7372.22, Property, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1048,2020-06-02T13:38:00,2020-06-02T13:52:00,475.84, Health, Register Claim,Hugh Collins,Claims Administrator
1048,2020-06-03T08:27:00,2020-06-03T08:36:00,475.84, Health, Analyze Claim,Brynn Warren,Assessor
1048,2020-06-03T08:41:00,2020-06-03T08:42:00,475.84, Health, Assess Claim,Korbin Miranda,Assessor
1048,2020-06-08T20:13:00,2020-06-08T20:28:00,475.84, Health, Finalize Assessment,Karter Chapman,Claims Officer
1048,2020-06-09T12:17:00,2020-06-09T12:41:00,475.84, Health, Request Customer Info,Korbin Miranda,Claims Officer
1048,2020-06-19T23:20:00,2020-06-19T23:49:00,475.84, Health, Finalize Assessment,Alyvia Berger,Claims Officer
1048,2020-06-20T15:43:00,2020-06-20T16:01:00,475.84, Health, Request Customer Info,Brynn Warren,Claims Officer
1048,2020-06-22T01:21:00,2020-06-22T01:50:00,475.84, Health, Finalize Assessment,Rayna Jackson,Claims Officer
1048,2020-06-22T02:46:00,2020-06-22T02:58:00,475.84, Health, Amend Assessment,Jaylen Gardner,Claims Officer
1048,2020-06-28T17:45:00,2020-06-28T18:18:00,475.84, Health, Finalize Assessment,Karter Chapman,Claims Officer
1048,2020-06-28T19:09:00,2020-06-28T19:16:00,475.84, Health, Amend Assessment,Mitchell Mckay,Claims Officer
1048,2020-07-12T07:31:00,2020-07-12T07:40:00,475.84, Health, Finalize Assessment,Karter Chapman,Claims Officer
1048,2020-07-14T03:21:00,2020-07-14T03:21:00,475.84, Health, Approve Assessment,Matilda Escobar,Operations Manager
1048,2020-07-14T17:53:00,2020-07-15T05:44:00,475.84, Health, Prepare Claim Settlement,Rayna Jackson,Operations Manager
1048,2020-08-22T15:39:00,2020-08-22T15:40:00,475.84, Health, Approve Claim Settlement,Matilda Escobar,Product Manager
1048,2020-08-26T00:03:00,2020-08-26T00:03:00,475.84, Health, Execute Claim Settlement,Arturo Horton,Claims Administrator
1052,2020-06-03T11:08:00,2020-06-03T11:14:00,9268.97, Motor, Register Claim,Mitchell Mckay,Claims Administrator
1052,2020-06-03T12:48:00,2020-06-03T13:00:00,9268.97, Motor, Quick Assessment,Aria Bonilla,Claims Officer
1052,2020-07-10T06:40:00,2020-07-10T06:54:00,9268.97, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
1052,2020-07-10T07:47:00,2020-07-10T07:55:00,9268.97, Motor, Amend Assessment,Bailee Barr,Claims Officer
1052,2020-07-16T06:38:00,2020-07-16T07:15:00,9268.97, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1052,2020-07-16T08:07:00,2020-07-16T08:19:00,9268.97, Motor, Amend Assessment,Hugh Collins,Claims Officer
1052,2020-07-22T05:43:00,2020-07-22T05:49:00,9268.97, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
1052,2020-07-22T06:36:00,2020-07-22T06:43:00,9268.97, Motor, Amend Assessment,Dallas Melendez,Claims Officer
1052,2020-07-30T09:32:00,2020-07-30T10:03:00,9268.97, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1052,2020-07-30T10:55:00,2020-07-30T11:02:00,9268.97, Motor, Amend Assessment,Roland Salazar,Claims Officer
1052,2020-08-01T05:05:00,2020-08-01T05:19:00,9268.97, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1052,2020-08-02T08:52:00,2020-08-02T08:52:00,9268.97, Motor, Approve Assessment,Hugh Collins,Operations Manager
1052,2020-08-02T11:13:00,2020-08-02T19:46:00,9268.97, Motor, Prepare Claim Settlement,Karter Chapman,Operations Manager
1052,2020-08-20T09:34:00,2020-08-20T09:35:00,9268.97, Motor, Approve Claim Settlement,Emilee Dorsey,Product Manager
1052,2020-08-22T08:30:00,2020-08-22T08:30:00,9268.97, Motor, Execute Claim Settlement,Mariam Tate,Claims Administrator
1060,2020-06-03T21:48:00,2020-06-03T21:53:00,1476.85, Property, Register Claim,Roland Salazar,Claims Administrator
1060,2020-06-03T23:45:00,2020-06-03T23:51:00,1476.85, Property, Quick Assessment,Mitchell Mckay,Claims Officer
1060,2020-06-06T01:14:00,2020-06-06T01:36:00,1476.85, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1060,2020-06-07T02:55:00,2020-06-07T02:55:00,1476.85, Property, Approve Assessment,Emilee Dorsey,Operations Manager
1060,2020-06-08T18:33:00,2020-06-09T04:04:00,1476.85, Property, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1060,2020-06-17T14:01:00,2020-06-17T14:02:00,1476.85, Property, Approve Claim Settlement,Lexi Larsen,Product Manager
1060,2020-06-19T06:51:00,2020-06-19T06:51:00,1476.85, Property, Execute Claim Settlement,Mariam Tate,Claims Administrator
1063,2020-06-04T05:16:00,2020-06-04T06:10:00,6478.91, Motor, Register Claim,Dallas Melendez,Claims Administrator
1063,2020-06-04T10:38:00,2020-06-04T10:49:00,6478.91, Motor, Quick Assessment,Morgan Roach,Claims Officer
1063,2020-07-22T06:08:00,2020-07-22T06:40:00,6478.91, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1063,2020-07-23T07:50:00,2020-07-23T07:50:00,6478.91, Motor, Approve Assessment,Rachael Tanner,Operations Manager
1063,2020-07-23T18:52:00,2020-07-24T05:19:00,6478.91, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1063,2020-08-16T15:17:00,2020-08-16T15:18:00,6478.91, Motor, Approve Claim Settlement,Mitchell Mckay,Product Manager
1063,2020-08-21T20:11:00,2020-08-21T20:11:00,6478.91, Motor, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1065,2020-06-04T06:55:00,2020-06-04T07:01:00,4049.75, Motor, Register Claim,Nathanial Oliver,Claims Administrator
1065,2020-06-05T03:58:00,2020-06-05T04:06:00,4049.75, Motor, Analyze Claim,Korbin Miranda,Assessor
1065,2020-06-05T04:13:00,2020-06-05T04:16:00,4049.75, Motor, Assess Claim,Korbin Miranda,Assessor
1065,2020-06-14T12:45:00,2020-06-14T13:06:00,4049.75, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1065,2020-06-15T04:58:00,2020-06-15T05:18:00,4049.75, Motor, Request Customer Info,Sonny Todd,Claims Officer
1065,2020-06-28T18:18:00,2020-06-28T18:56:00,4049.75, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1065,2020-06-28T19:38:00,2020-06-28T19:45:00,4049.75, Motor, Amend Assessment,Lexi Larsen,Claims Officer
1065,2020-07-22T06:56:00,2020-07-22T07:20:00,4049.75, Motor, Finalize Assessment,Rayna Jackson,Claims Officer
1065,2020-07-22T07:58:00,2020-07-22T08:05:00,4049.75, Motor, Amend Assessment,Hugh Collins,Claims Officer
1065,2020-08-02T07:02:00,2020-08-02T07:21:00,4049.75, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
1065,2020-08-02T08:12:00,2020-08-02T08:23:00,4049.75, Motor, Amend Assessment,Lexi Larsen,Claims Officer
1065,2020-08-03T20:01:00,2020-08-03T20:20:00,4049.75, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1065,2020-08-04T13:54:00,2020-08-04T13:54:00,4049.75, Motor, Approve Assessment,Matilda Escobar,Operations Manager
1065,2020-08-05T00:37:00,2020-08-05T11:19:00,4049.75, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1065,2020-08-17T17:53:00,2020-08-17T17:54:00,4049.75, Motor, Approve Claim Settlement,Nathanial Oliver,Product Manager
1065,2020-08-20T08:39:00,2020-08-20T08:39:00,4049.75, Motor, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1066,2020-06-04T11:45:00,2020-06-04T12:24:00,3435.41, Property, Register Claim,Morgan Roach,Claims Administrator
1066,2020-06-04T23:12:00,2020-06-04T23:19:00,3435.41, Property, Analyze Claim,Sonny Todd,Assessor
1066,2020-06-04T23:24:00,2020-06-04T23:27:00,3435.41, Property, Assess Claim,Korbin Miranda,Assessor
1066,2020-06-06T19:39:00,2020-06-06T20:00:00,3435.41, Property, Finalize Assessment,Alyvia Berger,Claims Officer
1066,2020-06-07T16:36:00,2020-06-07T16:36:00,3435.41, Property, Approve Assessment,Lexi Larsen,Operations Manager
1066,2020-06-08T19:43:00,2020-06-09T03:11:00,3435.41, Property, Prepare Claim Settlement,Rayna Jackson,Operations Manager
1066,2020-06-15T08:28:00,2020-06-15T08:29:00,3435.41, Property, Approve Claim Settlement,Dallas Melendez,Product Manager
1066,2020-06-20T07:49:00,2020-06-20T07:49:00,3435.41, Property, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1068,2020-06-04T15:17:00,2020-06-04T15:34:00,2192.94, Health, Register Claim,Jaslene Bean,Claims Administrator
1068,2020-06-04T19:35:00,2020-06-04T19:45:00,2192.94, Health, Quick Assessment,Hugh Collins,Claims Officer
1068,2020-07-18T08:40:00,2020-07-18T08:51:00,2192.94, Health, Finalize Assessment,Rayna Jackson,Claims Officer
1068,2020-07-18T09:37:00,2020-07-18T09:43:00,2192.94, Health, Amend Assessment,Mitchell Mckay,Claims Officer
1068,2020-07-22T03:06:00,2020-07-22T03:43:00,2192.94, Health, Finalize Assessment,Alyvia Berger,Claims Officer
1068,2020-07-22T19:40:00,2020-07-22T19:58:00,2192.94, Health, Request Customer Info,Korbin Miranda,Claims Officer
1068,2020-08-02T03:35:00,2020-08-02T03:51:00,2192.94, Health, Finalize Assessment,Karter Chapman,Claims Officer
1068,2020-08-04T20:17:00,2020-08-04T20:17:00,2192.94, Health, Approve Assessment,Nathanial Oliver,Operations Manager
1068,2020-08-05T04:50:00,2020-08-05T11:06:00,2192.94, Health, Prepare Claim Settlement,Rayna Jackson,Operations Manager
1068,2020-08-14T18:19:00,2020-08-14T18:20:00,2192.94, Health, Approve Claim Settlement,Nathanial Oliver,Product Manager
1068,2020-08-26T00:11:00,2020-08-26T00:11:00,2192.94, Health, Execute Claim Settlement,Arturo Horton,Claims Administrator
1088,2020-06-07T06:51:00,2020-06-07T07:34:00,7977.22, Motor, Register Claim,Nathanial Oliver,Claims Administrator
1088,2020-06-07T07:46:00,2020-06-07T07:57:00,7977.22, Motor, Quick Assessment,Roland Salazar,Claims Officer
1088,2020-06-09T18:35:00,2020-06-09T18:47:00,7977.22, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1088,2020-06-11T08:55:00,2020-06-11T08:55:00,7977.22, Motor, Approve Assessment,Hugh Collins,Operations Manager
1088,2020-06-12T11:31:00,2020-06-12T22:21:00,7977.22, Motor, Prepare Claim Settlement,Alyvia Berger,Operations Manager
1088,2020-06-20T06:35:00,2020-06-20T06:36:00,7977.22, Motor, Approve Claim Settlement,Morgan Roach,Product Manager
1088,2020-06-21T21:47:00,2020-06-21T21:47:00,7977.22, Motor, Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1090,2020-06-07T18:49:00,2020-06-07T19:44:00,13578.16, Health, Register Claim,Morgan Roach,Claims Administrator
1090,2020-06-08T03:39:00,2020-06-08T03:48:00,13578.16, Health, Quick Assessment,Jaslene Bean,Claims Officer
1090,2020-06-14T15:21:00,2020-06-14T15:38:00,13578.16, Health, Finalize Assessment,Rayna Jackson,Claims Officer
1090,2020-06-15T05:57:00,2020-06-15T05:57:00,13578.16, Health, Approve Assessment,Lexi Larsen,Operations Manager
1090,2020-06-15T16:27:00,2020-06-16T05:24:00,13578.16, Health, Prepare Claim Settlement,Rayna Jackson,Operations Manager
1090,2020-06-21T09:17:00,2020-06-21T09:18:00,13578.16, Health, Approve Claim Settlement,Hugh Collins,Product Manager
1090,2020-06-22T02:37:00,2020-06-22T02:37:00,13578.16, Health, Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1111,2020-06-10T13:32:00,2020-06-10T13:40:00,15344.12, Motor, Register Claim,Nathanial Oliver,Claims Administrator
1111,2020-06-11T07:57:00,2020-06-11T08:02:00,15344.12, Motor, Analyze Claim,Sonny Todd,Assessor
1111,2020-06-11T08:05:00,2020-06-11T08:07:00,15344.12, Motor, Assess Claim,Brynn Warren,Assessor
1111,2020-06-28T15:21:00,2020-06-28T15:48:00,15344.12, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1111,2020-06-28T16:39:00,2020-06-28T16:45:00,15344.12, Motor, Amend Assessment,Mitchell Mckay,Claims Officer
1111,2020-06-28T19:11:00,2020-06-28T19:26:00,15344.12, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1111,2020-06-28T20:18:00,2020-06-28T20:24:00,15344.12, Motor, Amend Assessment,Hugh Collins,Claims Officer
1111,2020-07-15T02:24:00,2020-07-15T02:48:00,15344.12, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
1111,2020-07-15T03:34:00,2020-07-15T03:46:00,15344.12, Motor, Amend Assessment,Lexi Larsen,Claims Officer
1111,2020-08-08T05:57:00,2020-08-08T06:24:00,15344.12, Motor, Finalize Assessment,Karter Chapman,Claims Officer
1111,2020-08-08T07:13:00,2020-08-08T07:25:00,15344.12, Motor, Amend Assessment,Roland Salazar,Claims Officer
1111,2020-08-12T05:12:00,2020-08-12T05:27:00,15344.12, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
1111,2020-08-13T17:52:00,2020-08-13T17:52:00,15344.12, Motor, Approve Assessment,Lexi Larsen,Operations Manager
1111,2020-08-13T20:53:00,2020-08-14T05:56:00,15344.12, Motor, Prepare Claim Settlement,Rayna Jackson,Operations Manager
1111,2020-08-24T10:04:00,2020-08-24T10:05:00,15344.12, Motor, Approve Claim Settlement,Mitchell Mckay,Product Manager
1111,2020-09-01T05:52:00,2020-09-01T05:52:00,15344.12, Motor, Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1116,2020-06-10T22:05:00,2020-06-10T22:26:00,13822.84, Motor, Register Claim,Morgan Roach,Claims Administrator
1116,2020-06-11T01:46:00,2020-06-11T01:55:00,13822.84, Motor, Quick Assessment,Lexi Larsen,Claims Officer
1116,2020-06-14T23:31:00,2020-06-14T23:48:00,13822.84, Motor, Finalize Assessment,Alyvia Berger,Claims Officer
