case_id,start_time,end_time,claim_value,product_group,Activity,Resource,role
101,2020-01-17T01:11:00,2020-01-17T01:27:00,1663.33,Motor,Finalize Assessment,Karter Chapman,Claims Officer
101,2020-01-19T13:49:00,2020-01-19T13:49:00,1663.33,Motor,Approve Assessment,Bailee Barr,Operations Manager
101,2020-01-19T22:34:00,2020-01-20T08:09:00,1663.33,Motor,Prepare Claim Settlement,Rayna Jackson,Operations Manager
101,2020-01-26T17:12:00,2020-01-26T17:13:00,1663.33,Motor,Approve Claim Settlement,Morgan Roach,Product Manager
101,2020-01-28T07:19:00,2020-01-28T07:19:00,1663.33,Motor,Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1015,2020-05-28T19:50:00,2020-05-28T20:05:00,247.85,Motor,Register Claim,Bailee Barr,Claims Administrator
1015,2020-05-29T19:34:00,2020-05-29T19:38:00,247.85,Motor,Analyze Claim,Brynn Warren,Assessor
102,2020-01-13T13:17:00,2020-01-13T13:26:00,6514.15,Motor,Register Claim,Bailee Barr,Claims Administrator
102,2020-01-13T14:13:00,2020-01-13T14:20:00,6514.15,Motor,Quick Assessment,Matilda Escobar,Claims Officer
102,2020-01-16T19:32:00,2020-01-16T19:48:00,6514.15,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
102,2020-01-18T07:58:00,2020-01-18T07:58:00,6514.15,Motor,Approve Assessment,Mitchell Mckay,Operations Manager
102,2020-01-18T09:57:00,2020-01-18T21:36:00,6514.15,Motor,Prepare Claim Settlement,Karter Chapman,Operations Manager
102,2020-01-20T11:38:00,2020-01-20T11:39:00,6514.15,Motor,Approve Claim Settlement,Morgan Roach,Product Manager
102,2020-01-22T07:39:00,2020-01-22T07:39:00,6514.15,Motor,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1021,2020-05-29T01:06:00,2020-05-29T01:34:00,6260.35,Health,Register Claim,Roland Salazar,Claims Administrator
1021,2020-05-29T01:42:00,2020-05-29T01:51:00,6260.35,Health,Quick Assessment,Jaslene Bean,Claims Officer
1021,2020-06-01T03:37:00,2020-06-01T04:02:00,6260.35,Health,Finalize Assessment,Alyvia Berger,Claims Officer
1022,2020-05-29T02:31:00,2020-05-29T03:11:00,2013.32,Motor,Register Claim,Lexi Larsen,Claims Administrator
1022,2020-05-29T10:05:00,2020-05-29T10:16:00,2013.32,Motor,Quick Assessment,Morgan Roach,Claims Officer
1022,2020-06-09T20:52:00,2020-06-09T21:23:00,2013.32,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
1023,2020-05-29T04:29:00,2020-05-29T04:57:00,549.06,Property,Register Claim,Matilda Escobar,Claims Administrator
1023,2020-05-29T16:50:00,2020-05-29T16:58:00,549.06,Property,Analyze Claim,Brynn Warren,Assessor
103,2020-01-13T13:56:00,2020-01-13T14:07:00,13031.32,Health,Register Claim,Aria Bonilla,Claims Administrator
103,2020-01-14T13:05:00,2020-01-14T13:10:00,13031.32,Health,Analyze Claim,Korbin Miranda,Assessor
103,2020-01-14T13:14:00,2020-01-14T13:16:00,13031.32,Health,Assess Claim,Brynn Warren,Assessor
103,2020-01-14T18:54:00,2020-01-14T19:13:00,13031.32,Health,Finalize Assessment,Karter Chapman,Claims Officer
103,2020-01-16T06:16:00,2020-01-16T06:16:00,13031.32,Health,Approve Assessment,Matilda Escobar,Operations Manager
103,2020-01-16T11:26:00,2020-01-16T21:30:00,13031.32,Health,Prepare Claim Settlement,Rayna Jackson,Operations Manager
103,2020-01-19T18:57:00,2020-01-19T18:58:00,13031.32,Health,Approve Claim Settlement,Emilee Dorsey,Product Manager
103,2020-01-20T12:11:00,2020-01-20T12:11:00,13031.32,Health,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1031,2020-05-30T16:38:00,2020-05-30T16:57:00,8037.85,Motor,Register Claim,Dallas Melendez,Claims Administrator
1031,2020-05-30T17:56:00,2020-05-30T18:02:00,8037.85,Motor,Quick Assessment,Mitchell Mckay,Claims Officer
1031,2020-06-01T03:20:00,2020-06-01T03:37:00,8037.85,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
1031,2020-06-02T03:36:00,2020-06-02T03:36:00,8037.85,Motor,Approve Assessment,Jaylen Gardner,Operations Manager
1031,2020-06-02T08:01:00,2020-06-02T17:17:00,8037.85,Motor,Prepare Claim Settlement,Alyvia Berger,Operations Manager
1031,2020-06-08T13:25:00,2020-06-08T13:26:00,8037.85,Motor,Approve Claim Settlement,Mitchell Mckay,Product Manager
1031,2020-06-12T19:06:00,2020-06-12T19:06:00,8037.85,Motor,Execute Claim Settlement,Arturo Horton,Claims Administrator
1035,2020-05-31T12:37:00,2020-05-31T12:55:00,4820.67,Motor,Register Claim,Mitchell Mckay,Claims Administrator
1035,2020-06-01T01:46:00,2020-06-01T01:53:00,4820.67,Motor,Analyze Claim,Sonny Todd,Assessor
1035,2020-06-01T02:00:00,2020-06-01T02:03:00,4820.67,Motor,Assess Claim,Sonny Todd,Assessor
1035,2020-06-03T04:54:00,2020-06-03T05:14:00,4820.67,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
1035,2020-06-04T09:57:00,2020-06-04T09:57:00,4820.67,Motor,Approve Assessment,Dallas Melendez,Operations Manager
1035,2020-06-04T16:31:00,2020-06-04T20:28:00,4820.67,Motor,Prepare Claim Settlement,Karter Chapman,Operations Manager
104,2020-01-13T15:07:00,2020-01-13T15:22:00,1839.77,Motor,Register Claim,Jaslene Bean,Claims Administrator
104,2020-01-14T12:42:00,2020-01-14T12:46:00,1839.77,Motor,Analyze Claim,Sonny Todd,Assessor
104,2020-01-14T12:51:00,2020-01-14T12:52:00,1839.77,Motor,Assess Claim,Brynn Warren,Assessor
104,2020-01-17T01:54:00,2020-01-17T02:22:00,1839.77,Motor,Finalize Assessment,Karter Chapman,Claims Officer
1047,2020-06-02T10:49:00,2020-06-02T11:16:00,2501.82,Property,Register Claim,Lexi Larsen,Claims Administrator
1047,2020-06-03T00:05:00,2020-06-03T00:11:00,2501.82,Property,Analyze Claim,Korbin Miranda,Assessor
1047,2020-06-03T00:18:00,2020-06-03T00:20:00,2501.82,Property,Assess Claim,Sonny Todd,Assessor
1047,2020-06-08T04:41:00,2020-06-08T05:11:00,2501.82,Property,Finalize Assessment,Karter Chapman,Claims Officer
1057,2020-06-03T17:21:00,2020-06-03T17:48:00,20077.08,Property,Register Claim,Roland Salazar,Claims Administrator
1057,2020-06-04T04:53:00,2020-06-04T04:57:00,20077.08,Property,Analyze Claim,Sonny Todd,Assessor
1060,2020-06-03T21:48:00,2020-06-03T21:53:00,1476.85,Property,Register Claim,Roland Salazar,Claims Administrator
1060,2020-06-03T23:45:00,2020-06-03T23:51:00,1476.85,Property,Quick Assessment,Mitchell Mckay,Claims Officer
1060,2020-06-06T01:14:00,2020-06-06T01:36:00,1476.85,Property,Finalize Assessment,Alyvia Berger,Claims Officer
1060,2020-06-07T02:55:00,2020-06-07T02:55:00,1476.85,Property,Approve Assessment,Emilee Dorsey,Operations Manager
1060,2020-06-08T18:33:00,2020-06-09T04:04:00,1476.85,Property,Prepare Claim Settlement,Alyvia Berger,Operations Manager
1060,2020-06-17T14:01:00,2020-06-17T14:02:00,1476.85,Property,Approve Claim Settlement,Lexi Larsen,Product Manager
1060,2020-06-19T06:51:00,2020-06-19T06:51:00,1476.85,Property,Execute Claim Settlement,Mariam Tate,Claims Administrator
1063,2020-06-04T05:16:00,2020-06-04T06:10:00,6478.91,Motor,Register Claim,Dallas Melendez,Claims Administrator
1063,2020-06-04T10:38:00,2020-06-04T10:49:00,6478.91,Motor,Quick Assessment,Morgan Roach,Claims Officer
1063,2020-07-22T06:08:00,2020-07-22T06:40:00,6478.91,Motor,Finalize Assessment,Karter Chapman,Claims Officer
1063,2020-07-23T07:50:00,2020-07-23T07:50:00,6478.91,Motor,Approve Assessment,Rachael Tanner,Operations Manager
1063,2020-07-23T18:52:00,2020-07-24T05:19:00,6478.91,Motor,Prepare Claim Settlement,Alyvia Berger,Operations Manager
1063,2020-08-16T15:17:00,2020-08-16T15:18:00,6478.91,Motor,Approve Claim Settlement,Mitchell Mckay,Product Manager
1063,2020-08-21T20:11:00,2020-08-21T20:11:00,6478.91,Motor,Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1066,2020-06-04T11:45:00,2020-06-04T12:24:00,3435.41,Property,Register Claim,Morgan Roach,Claims Administrator
1066,2020-06-04T23:12:00,2020-06-04T23:19:00,3435.41,Property,Analyze Claim,Sonny Todd,Assessor
1066,2020-06-04T23:24:00,2020-06-04T23:27:00,3435.41,Property,Assess Claim,Korbin Miranda,Assessor
1066,2020-06-06T19:39:00,2020-06-06T20:00:00,3435.41,Property,Finalize Assessment,Alyvia Berger,Claims Officer
1066,2020-06-07T16:36:00,2020-06-07T16:36:00,3435.41,Property,Approve Assessment,Lexi Larsen,Operations Manager
1066,2020-06-08T19:43:00,2020-06-09T03:11:00,3435.41,Property,Prepare Claim Settlement,Rayna Jackson,Operations Manager
1066,2020-06-15T08:28:00,2020-06-15T08:29:00,3435.41,Property,Approve Claim Settlement,Dallas Melendez,Product Manager
1066,2020-06-20T07:49:00,2020-06-20T07:49:00,3435.41,Property,Execute Claim Settlement,Kamila Leblanc,Claims Administrator
107,2020-01-13T20:04:00,2020-01-13T20:55:00,12912.95,Property,Register Claim,Dallas Melendez,Claims Administrator
107,2020-01-14T07:17:00,2020-01-14T07:24:00,12912.95,Property,Analyze Claim,Sonny Todd,Assessor
107,2020-01-14T07:29:00,2020-01-14T07:31:00,12912.95,Property,Assess Claim,Sonny Todd,Assessor
107,2020-01-16T22:29:00,2020-01-16T23:03:00,12912.95,Property,Finalize Assessment,Karter Chapman,Claims Officer
107,2020-01-19T23:44:00,2020-01-19T23:44:00,12912.95,Property,Approve Assessment,Jaslene Bean,Operations Manager
107,2020-01-20T02:21:00,2020-01-20T09:28:00,12912.95,Property,Prepare Claim Settlement,Karter Chapman,Operations Manager
107,2020-01-23T16:34:00,2020-01-23T16:35:00,12912.95,Property,Approve Claim Settlement,Rachael Tanner,Product Manager
107,2020-01-24T10:20:00,2020-01-24T10:20:00,12912.95,Property,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1079,2020-06-05T22:41:00,2020-06-05T22:55:00,7378.38,Motor,Register Claim,Mitchell Mckay,Claims Administrator
1079,2020-06-06T19:37:00,2020-06-06T19:44:00,7378.38,Motor,Analyze Claim,Korbin Miranda,Assessor
1079,2020-06-06T19:49:00,2020-06-06T19:52:00,7378.38,Motor,Assess Claim,Korbin Miranda,Assessor
1079,2020-06-09T22:15:00,2020-06-09T22:39:00,7378.38,Motor,Finalize Assessment,Alyvia Berger,Claims Officer
1080,2020-06-05T23:24:00,2020-06-05T23:38:00,13713.94,Motor,Register Claim,Jaylen Gardner,Claims Administrator
1080,2020-06-06T19:27:00,2020-06-06T19:36:00,13713.94,Motor,Analyze Claim,Korbin Miranda,Assessor
1080,2020-06-06T19:41:00,2020-06-06T19:43:00,13713.94,Motor,Assess Claim,Brynn Warren,Assessor
1080,2020-06-07T09:41:00,2020-06-07T09:52:00,13713.94,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
1080,2020-06-09T00:17:00,2020-06-09T00:17:00,13713.94,Motor,Approve Assessment,Dallas Melendez,Operations Manager
1080,2020-06-09T04:20:00,2020-06-09T16:37:00,13713.94,Motor,Prepare Claim Settlement,Rayna Jackson,Operations Manager
1080,2020-06-17T08:19:00,2020-06-17T08:20:00,13713.94,Motor,Approve Claim Settlement,Dallas Melendez,Product Manager
1080,2020-06-19T23:15:00,2020-06-19T23:15:00,13713.94,Motor,Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1085,2020-06-06T21:24:00,2020-06-06T22:19:00,292.84,Property,Register Claim,Matilda Escobar,Claims Administrator
1085,2020-06-07T03:06:00,2020-06-07T03:21:00,292.84,Property,Quick Assessment,Aria Bonilla,Claims Officer
1085,2020-06-09T04:05:00,2020-06-09T04:22:00,292.84,Property,Finalize Assessment,Alyvia Berger,Claims Officer
1088,2020-06-07T06:51:00,2020-06-07T07:34:00,7977.22,Motor,Register Claim,Nathanial Oliver,Claims Administrator
1088,2020-06-07T07:46:00,2020-06-07T07:57:00,7977.22,Motor,Quick Assessment,Roland Salazar,Claims Officer
1088,2020-06-09T18:35:00,2020-06-09T18:47:00,7977.22,Motor,Finalize Assessment,Karter Chapman,Claims Officer
1088,2020-06-11T08:55:00,2020-06-11T08:55:00,7977.22,Motor,Approve Assessment,Hugh Collins,Operations Manager
1088,2020-06-12T11:31:00,2020-06-12T22:21:00,7977.22,Motor,Prepare Claim Settlement,Alyvia Berger,Operations Manager
1088,2020-06-20T06:35:00,2020-06-20T06:36:00,7977.22,Motor,Approve Claim Settlement,Morgan Roach,Product Manager
1088,2020-06-21T21:47:00,2020-06-21T21:47:00,7977.22,Motor,Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
109,2020-01-13T20:50:00,2020-01-13T20:56:00,13366.17,Property,Register Claim,Jaylen Gardner,Claims Administrator
109,2020-01-14T20:24:00,2020-01-14T20:32:00,13366.17,Property,Analyze Claim,Brynn Warren,Assessor
1090,2020-06-07T18:49:00,2020-06-07T19:44:00,13578.16,Health,Register Claim,Morgan Roach,Claims Administrator
1090,2020-06-08T03:39:00,2020-06-08T03:48:00,13578.16,Health,Quick Assessment,Jaslene Bean,Claims Officer
1090,2020-06-14T15:21:00,2020-06-14T15:38:00,13578.16,Health,Finalize Assessment,Rayna Jackson,Claims Officer
1090,2020-06-15T05:57:00,2020-06-15T05:57:00,13578.16,Health,Approve Assessment,Lexi Larsen,Operations Manager
1090,2020-06-15T16:27:00,2020-06-16T05:24:00,13578.16,Health,Prepare Claim Settlement,Rayna Jackson,Operations Manager
1090,2020-06-21T09:17:00,2020-06-21T09:18:00,13578.16,Health,Approve Claim Settlement,Hugh Collins,Product Manager
1090,2020-06-22T02:37:00,2020-06-22T02:37:00,13578.16,Health,Execute Claim Settlement,Kamila Leblanc,Claims Administrator
1094,2020-06-08T01:36:00,2020-06-08T01:55:00,782.2,Health,Register Claim,Jaslene Bean,Claims Administrator
1094,2020-06-09T00:30:00,2020-06-09T00:35:00,782.2,Health,Analyze Claim,Korbin Miranda,Assessor
1094,2020-06-09T00:40:00,2020-06-09T00:43:00,782.2,Health,Assess Claim,Sonny Todd,Assessor
1094,2020-06-14T11:27:00,2020-06-14T11:43:00,782.2,Health,Finalize Assessment,Rayna Jackson,Claims Officer
1104,2020-06-09T09:35:00,2020-06-09T10:32:00,5567.25,Health,Register Claim,Bailee Barr,Claims Administrator
1104,2020-06-10T06:57:00,2020-06-10T07:03:00,5567.25,Health,Analyze Claim,Brynn Warren,Assessor
1114,2020-06-10T18:28:00,2020-06-10T19:05:00,794.05,Health,Register Claim,Emilee Dorsey,Claims Administrator
1114,2020-06-11T10:19:00,2020-06-11T10:28:00,794.05,Health,Analyze Claim,Korbin Miranda,Assessor
1118,2020-06-11T01:44:00,2020-06-11T02:34:00,573.01,Health,Register Claim,Dallas Melendez,Claims Administrator
1118,2020-06-11T06:11:00,2020-06-11T06:21:00,573.01,Health,Quick Assessment,Matilda Escobar,Claims Officer
1118,2020-06-14T12:32:00,2020-06-14T12:45:00,573.01,Health,Finalize Assessment,Karter Chapman,Claims Officer
1118,2020-06-15T02:09:00,2020-06-15T02:09:00,573.01,Health,Approve Assessment,Nathanial Oliver,Operations Manager
1118,2020-06-17T13:23:00,2020-06-17T19:57:00,573.01,Health,Prepare Claim Settlement,Alyvia Berger,Operations Manager
1118,2020-06-24T13:51:00,2020-06-24T13:52:00,573.01,Health,Approve Claim Settlement,Roland Salazar,Product Manager
1118,2020-06-25T19:00:00,2020-06-25T19:00:00,573.01,Health,Execute Claim Settlement,Katelyn Pitts,Claims Administrator
1123,2020-06-12T14:50:00,2020-06-12T15:31:00,2987.61,Motor,Register Claim,Hugh Collins,Claims Administrator
1123,2020-06-13T00:58:00,2020-06-13T01:05:00,2987.61,Motor,Analyze Claim,Sonny Todd,Assessor
1123,2020-06-13T01:12:00,2020-06-13T01:14:00,2987.61,Motor,Assess Claim,Brynn Warren,Assessor
1123,2020-06-21T23:57:00,2020-06-22T00:38:00,2987.61,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
1144,2020-06-16T00:39:00,2020-06-16T01:03:00,22283.32,Motor,Register Claim,Roland Salazar,Claims Administrator
1144,2020-06-16T01:58:00,2020-06-16T02:09:00,22283.32,Motor,Quick Assessment,Lexi Larsen,Claims Officer
1144,2020-06-28T16:28:00,2020-06-28T16:48:00,22283.32,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
1146,2020-06-16T07:19:00,2020-06-16T07:56:00,6443.99,Motor,Register Claim,Jaylen Gardner,Claims Administrator
1146,2020-06-16T13:23:00,2020-06-16T13:33:00,6443.99,Motor,Quick Assessment,Emilee Dorsey,Claims Officer
1146,2020-06-21T16:36:00,2020-06-21T16:57:00,6443.99,Motor,Finalize Assessment,Karter Chapman,Claims Officer
1146,2020-06-22T07:27:00,2020-06-22T07:27:00,6443.99,Motor,Approve Assessment,Nathanial Oliver,Operations Manager
1146,2020-06-22T13:19:00,2020-06-22T19:24:00,6443.99,Motor,Prepare Claim Settlement,Alyvia Berger,Operations Manager
1146,2020-06-28T05:37:00,2020-06-28T05:38:00,6443.99,Motor,Approve Claim Settlement,Bailee Barr,Product Manager
1146,2020-06-28T16:50:00,2020-06-28T16:50:00,6443.99,Motor,Execute Claim Settlement,Kamila Leblanc,Claims Administrator
115,2020-01-14T17:40:00,2020-01-14T18:16:00,5835.95,Business,Register Claim,Aria Bonilla,Claims Administrator
115,2020-01-14T22:17:00,2020-01-14T22:28:00,5835.95,Business,Quick Assessment,Jaylen Gardner,Claims Officer
115,2020-01-17T00:33:00,2020-01-17T00:41:00,5835.95,Business,Finalize Assessment,Karter Chapman,Claims Officer
115,2020-01-18T02:50:00,2020-01-18T02:50:00,5835.95,Business,Approve Assessment,Dallas Melendez,Operations Manager
115,2020-01-18T06:31:00,2020-01-18T17:11:00,5835.95,Business,Prepare Claim Settlement,Alyvia Berger,Operations Manager
115,2020-01-23T06:40:00,2020-01-23T06:41:00,5835.95,Business,Approve Claim Settlement,Jaylen Gardner,Product Manager
115,2020-01-24T06:59:00,2020-01-24T06:59:00,5835.95,Business,Execute Claim Settlement,Giuliana Cantrell,Claims Administrator
1151,2020-06-17T01:38:00,2020-06-17T02:32:00,1098.49,Motor,Register Claim,Matilda Escobar,Claims Administrator
1151,2020-06-17T20:21:00,2020-06-17T20:26:00,1098.49,Motor,Analyze Claim,Sonny Todd,Assessor
1151,2020-06-17T20:30:00,2020-06-17T20:31:00,1098.49,Motor,Assess Claim,Brynn Warren,Assessor
1151,2020-06-17T23:59:00,2020-06-18T00:16:00,1098.49,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
1153,2020-06-17T08:26:00,2020-06-17T09:01:00,2251.7,Property,Register Claim,Dallas Melendez,Claims Administrator
1153,2020-06-17T23:09:00,2020-06-17T23:14:00,2251.7,Property,Analyze Claim,Korbin Miranda,Assessor
1158,2020-06-17T18:09:00,2020-06-17T18:30:00,10901.52,Property,Register Claim,Mitchell Mckay,Claims Administrator
1158,2020-06-18T12:40:00,2020-06-18T12:48:00,10901.52,Property,Analyze Claim,Sonny Todd,Assessor
1158,2020-06-18T12:56:00,2020-06-18T12:58:00,10901.52,Property,Assess Claim,Brynn Warren,Assessor
1158,2020-06-22T00:38:00,2020-06-22T01:21:00,10901.52,Property,Finalize Assessment,Rayna Jackson,Claims Officer
117,2020-01-14T19:56:00,2020-01-14T20:07:00,16961.44,Property,Register Claim,Dallas Melendez,Claims Administrator
117,2020-01-15T15:15:00,2020-01-15T15:21:00,16961.44,Property,Analyze Claim,Sonny Todd,Assessor
117,2020-01-15T15:25:00,2020-01-15T15:27:00,16961.44,Property,Assess Claim,Korbin Miranda,Assessor
117,2020-01-17T00:41:00,2020-01-17T01:11:00,16961.44,Property,Finalize Assessment,Karter Chapman,Claims Officer
117,2020-01-17T15:34:00,2020-01-17T15:34:00,16961.44,Property,Approve Assessment,Bailee Barr,Operations Manager
117,2020-01-17T19:59:00,2020-01-18T09:34:00,16961.44,Property,Prepare Claim Settlement,Karter Chapman,Operations Manager
117,2020-01-22T13:29:00,2020-01-22T13:30:00,16961.44,Property,Approve Claim Settlement,Aria Bonilla,Product Manager
117,2020-01-23T21:23:00,2020-01-23T21:23:00,16961.44,Property,Execute Claim Settlement,Arturo Horton,Claims Administrator
1177,2020-06-20T02:33:00,2020-06-20T03:29:00,5991.18,Property,Register Claim,Lexi Larsen,Claims Administrator
1177,2020-06-20T06:16:00,2020-06-20T06:28:00,5991.18,Property,Quick Assessment,Bailee Barr,Claims Officer
1177,2020-06-24T16:11:00,2020-06-24T16:45:00,5991.18,Property,Finalize Assessment,Alyvia Berger,Claims Officer
1177,2020-06-25T08:41:00,2020-06-25T08:41:00,5991.18,Property,Approve Assessment,Matilda Escobar,Operations Manager
1177,2020-06-25T13:59:00,2020-06-25T22:52:00,5991.18,Property,Prepare Claim Settlement,Alyvia Berger,Operations Manager
1177,2020-06-29T18:25:00,2020-06-29T18:26:00,5991.18,Property,Approve Claim Settlement,Matilda Escobar,Product Manager
1177,2020-07-03T11:35:00,2020-07-03T11:35:00,5991.18,Property,Execute Claim Settlement,Arturo Horton,Claims Administrator
118,2020-01-15T10:31:00,2020-01-15T11:16:00,802.39,Motor,Register Claim,Morgan Roach,Claims Administrator
118,2020-01-15T21:33:00,2020-01-15T21:40:00,802.39,Motor,Analyze Claim,Sonny Todd,Assessor
118,2020-01-15T21:45:00,2020-01-15T21:47:00,802.39,Motor,Assess Claim,Korbin Miranda,Assessor
118,2020-01-16T03:12:00,2020-01-16T03:46:00,802.39,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
118,2020-01-17T02:26:00,2020-01-17T02:26:00,802.39,Motor,Approve Assessment,Mitchell Mckay,Operations Manager
118,2020-01-17T06:37:00,2020-01-17T16:00:00,802.39,Motor,Prepare Claim Settlement,Rayna Jackson,Operations Manager
118,2020-01-21T18:45:00,2020-01-21T18:46:00,802.39,Motor,Approve Claim Settlement,Dallas Melendez,Product Manager
118,2020-01-25T10:53:00,2020-01-25T10:53:00,802.39,Motor,Execute Claim Settlement,Arturo Horton,Claims Administrator
1182,2020-06-20T18:44:00,2020-06-20T18:54:00,1802.33,Motor,Register Claim,Aria Bonilla,Claims Administrator
1182,2020-06-20T22:51:00,2020-06-20T22:59:00,1802.33,Motor,Quick Assessment,Roland Salazar,Claims Officer
1182,2020-06-28T23:27:00,2020-06-28T23:58:00,1802.33,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
1187,2020-06-21T05:10:00,2020-06-21T05:51:00,9654.05,Health,Register Claim,Bailee Barr,Claims Administrator
1187,2020-06-22T03:22:00,2020-06-22T03:27:00,9654.05,Health,Analyze Claim,Sonny Todd,Assessor
1187,2020-06-22T03:33:00,2020-06-22T03:36:00,9654.05,Health,Assess Claim,Brynn Warren,Assessor
1187,2020-06-28T14:15:00,2020-06-28T14:33:00,9654.05,Health,Finalize Assessment,Alyvia Berger,Claims Officer
119,2020-01-15T21:34:00,2020-01-15T22:05:00,7505.87,Motor,Register Claim,Jaslene Bean,Claims Administrator
119,2020-01-16T12:19:00,2020-01-16T12:25:00,7505.87,Motor,Analyze Claim,Korbin Miranda,Assessor
119,2020-01-16T12:33:00,2020-01-16T12:36:00,7505.87,Motor,Assess Claim,Sonny Todd,Assessor
119,2020-01-17T02:33:00,2020-01-17T02:39:00,7505.87,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
119,2020-01-19T12:43:00,2020-01-19T12:43:00,7505.87,Motor,Approve Assessment,Mitchell Mckay,Operations Manager
1197,2020-06-21T21:55:00,2020-06-21T22:29:00,6401.34,Health,Register Claim,Aria Bonilla,Claims Administrator
1197,2020-06-22T11:29:00,2020-06-22T11:33:00,6401.34,Health,Analyze Claim,Brynn Warren,Assessor
123,2020-01-16T16:19:00,2020-01-16T16:24:00,577.42,Motor,Register Claim,Matilda Escobar,Claims Administrator
123,2020-01-16T23:08:00,2020-01-16T23:18:00,577.42,Motor,Quick Assessment,Emilee Dorsey,Claims Officer
123,2020-01-17T00:08:00,2020-01-17T00:28:00,577.42,Motor,Finalize Assessment,Rayna Jackson,Claims Officer
123,2020-01-19T06:10:00,2020-01-19T06:10:00,577.42,Motor,Approve Assessment,Aria Bonilla,Operations Manager
123,2020-01-19T17:20:00,2020-01-19T23:39:00,577.42,Motor,Prepare Claim Settlement,Alyvia Berger,Operations Manager
123,2020-01-25T06:32:00,2020-01-25T06:33:00,577.42,Motor,Approve Claim Settlement,Rachael Tanner,Product Manager
